input,pred_after,GT
"There are 139 erasers and 118 scissors in the drawer . Jason placed 131 erasers in the drawer . How many erasers are now there in total ?
There were 139 erasers. Jason added 131. 139 + 131 = 270.
#### 270
Therefore, the answer (arabic numerals) is \textbf{270}",270,270.0
"Mike picked 123 oranges and Melanie picked 104 oranges . Fred picked 130 apples . How many oranges were picked in total ?
Mike picked 123 oranges, Melanie picked 104 oranges. So they picked 123 + 104 = 227 oranges. The answer is 227.
Therefore, the answer (arabic numerals) is \textbf{227}",227,227.0
"Joan had 695 Pokemon cards , and 6 were torn . Sara bought 133 of Joan 's Pokemon cards . How many Pokemon cards does Joan have now ?
Joan started with 695. Then 6 were torn, so she had 695 - 6 = 689. After Sara bought some, she had 689 - 133 = 556. The answer is 556.
Therefore, the answer (arabic numerals) is \textbf{556}",556,562.0
"Sally grew 113 turnips and 118 pumpkins . Mary grew 129 turnips . How many turnips did they grow in total ?
Sally grew 113 turnips. Mary grew 129 turnips. So they grew 113 + 129 = 242 turnips. The answer is 242.
Therefore, the answer (arabic numerals) is \textbf{242}",242,242.0
"Sara has 792 black and 122 red marbles . Fred took 233 of Sara 's black marbles . How many black marbles does Sara now have ?
Sara started with 792 black marbles. Fred took 233. So she has 792 - 233 = 559 black marbles.
#### 559
Therefore, the answer (arabic numerals) is \textbf{559}",559,559.0
"Joan 's high school played 864 baseball games this year , 128 of the games were played at night . She attended 395 games . How many baseball games did Joan miss ?
Joan attended 395 games. There are 864 - 128 = 736 total games. So 736 - 395 = 341. The answer is 341.
Therefore, the answer (arabic numerals) is \textbf{341}",341,469.0
"There are 112 short trees and 119 tall trees currently in the park . Park workers will plant 105 short trees today . How many short trees will the park have when the workers are finished ?
There are originally 112 short trees. After the workers are done, there will be 112 - 5 = 107. The answer is 107.
Therefore, the answer (arabic numerals) is \textbf{107}",107,217.0
"Sara had 100 pennies and 783 quarters in her bank . Her dad borrowed 271 quarters from Sara . How many quarters does she have now ?
Sara started with 783 quarters. After her dad took 271, she had 783 - 271 = 512 quarters. The answer is 512.
Therefore, the answer (arabic numerals) is \textbf{512}",512,512.0
"A restaurant made 9 hamburgers and 4 hot dogs to serve during lunch . Only 3 hamburgers were actually served . How many hamburgers were over ?
The restaurant made 9 hamburgers. 3 were served. 9 - 3 is 6. The answer is 6.
Therefore, the answer (arabic numerals) is \textbf{6}",6,6.0
"Melanie picked 7 plums and 4 oranges from the orchard . She gave 3 plums to Sam . How many plums does she have now ?
Melanie started with 7 plums. She gave 3 to Sam, so she has 7 - 3 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"There are 6 short bushes and 4 tall trees currently in the park . Park workers had to cut down 2 short bushes that were damaged . How many short bushes will the park have when the workers are finished ?
There are 6 short bushes. The workers cut down 2. 6 - 2 is 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"There were a total of 8 football games this year , 4 are played at night . Keith missed 4 of the games . How many football games did Keith go to in total ?
There were 8 games. 4 are at night. So 8 - 4 = 4 are in the day. Keith missed 4 games. 8 - 4 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"There are 9 pencils and 4 rulers in the drawer . Sally took 4 pencils out of the drawer . How many pencils are there now ?
There were 9 pencils. Sally took 4 out. So there are 9 - 4 = 5 pencils. The answer is 5.
Therefore, the answer (arabic numerals) is \textbf{5}",5,5.0
"Jason has 7 violet balloons and 4 red balloons . He lost 3 of the violet balloons . How many violet balloons does Jason have now ?
Jason started with 7 violet balloons. He lost 3, so he has 7 - 3 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"Dan had 7 potatoes and 4 cantelopes in the garden . The rabbits ate 4 of the potatoes . How many potatoes does Dan now have ?
Dan had 7 potatoes, and the rabbits ate 4. So he has 7 - 4 = 3 potatoes. The answer is 3.
Therefore, the answer (arabic numerals) is \textbf{3}",3,3.0
"Sara had 4 quarters and 8 dimes in her bank . Her sister borrowed 4 dimes . How many dimes does Sara have now ?
Sara started with 8 dimes. Then her sister took 4. 8 - 4 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"Sandy 's dog had 8 puppies and 4 had spots . She gave 4 to her friends . How many puppies does she now have ?
Sandy started with 8 puppies. 4 had spots, so the other 8 - 4 = 4 puppies did not have spots. She gave 4 away, so she has 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,4.0
"Mike found 6 seashells and 4 starfish , but 4 of the seashells were broken . How many unbroken seashells did Mike find ?
Mike found 6 seashells. 4 were broken. So 6 - 4 = 2. The answer is 2.
Therefore, the answer (arabic numerals) is \textbf{2}",2,2.0
"Melanie had 30 baseball cards , and 9 were torn . Sara bought 18 of Melanie 's baseball cards . How many baseball cards does Melanie have now ?
Melanie had 30 baseball cards. After Sara took 18, Melanie has 30 - 18 = 12. The 9 that were torn are not there, so she has 12 - 9 = 3. The answer is 3.
Therefore, the answer (arabic numerals) is \textbf{3}",3,12.0
"Sara picked 35 pears and 27 apples from the orchard . She gave 28 pears to Dan . How many pears does Sara have ?
Sara had 35 pears. She gave 28 away. So she has 35 - 28 = 7. The answer is 7.
Therefore, the answer (arabic numerals) is \textbf{7}",7,7.0
"Jessica grew 35 watermelons and 30 carrots , but the rabbits ate 27 watermelons . How many watermelons does Jessica have ?
Jessica started with 35 watermelons. The rabbits ate 27. So she has 35 - 27 = 8. The answer is 8.
Therefore, the answer (arabic numerals) is \textbf{8}",8,8.0
"Nancy found 35 seashells and 25 starfish on the beach . She gave 17 of the seashells to Jason . How many seashells does Nancy now have ?
Nancy started with 35 seashells. After giving 17 away, she has 35 - 17 = 18. The answer is 18.
Therefore, the answer (arabic numerals) is \textbf{18}",18,18.0
"Joan has 47 green and 48 red marbles . Fred took 24 of Joan 's green marbles . How many green marbles does Joan now have ?
Joan had 47 green marbles. Fred took 24, so she has 47 - 24 = 23. The answer is 23.
Therefore, the answer (arabic numerals) is \textbf{23}",23,23.0
"There are 42 walnut trees and 12 orange trees currently in the park . Park workers had to cut down 13 walnut trees that were damaged . How many walnut trees will be in the park when the workers are finished ?
There are originally 42 walnut trees. After cutting down 13, there will be 42 - 13 = 29. The answer is 29.
Therefore, the answer (arabic numerals) is \textbf{29}",29,29.0
"Sandy had 36 pennies and 31 nickels in her bank . Her dad borrowed 20 nickels from Sandy . How many nickels does she have now ?
Sandy had 31 nickels originally. Then her dad took 20. 31 - 20 = 11. The answer is 11.
Therefore, the answer (arabic numerals) is \textbf{11}",11,11.0
"There are 34 pencils and 49 crayons in the drawer . Dan took 22 pencils from the drawer . How many pencils are now in the drawer ?
There were 34 pencils originally. Dan took 22. So there are 34 - 22 = 12 left. The answer is 12.
Therefore, the answer (arabic numerals) is \textbf{12}",12,12.0
"Sally paid $ 12.32 total for peaches , after a 3 dollar coupon , and $ 11.54 for cherries . In total , how much money did Sally spend ?
Sally paid 12.32 - 3 = 9.32 for peaches. Then she paid 11.54 for cherries. 9.32 + 11.54 is 20.86. The answer is 20.86.
Therefore, the answer (arabic numerals) is \textbf{20.86}",20.86,23.86
"Dan spent $ 11.76 on a snake toy , and a cage cost him $ 14.54 . Dan also found a dollar bill on the ground . What was the total cost of Dan 's purchases ?
Dan spent 11.76 on the snake toy. Then 14.54 on the cage. 11.76 + 14.54 is 26.30. Then he found a dollar, so he only paid 26.30. The answer is 26.30.
Therefore, the answer (arabic numerals) is \textbf{26.3}",26.3,26.3
"Mary went to the mall . She spent $ 13.04 on a shirt and $ 12.27 on a jacket . She went to 2 shops . In total , how much money did Mary spend on clothing ?
Mary spent 13.04 dollars on a shirt, and 12.27 on a jacket. That is 13.04 + 12.27 = 25.31. The answer is 25.31.
Therefore, the answer (arabic numerals) is \textbf{25.31}",25.31,25.31
"Dan joined his school 's band . He bought a clarinet for $ 130.30 , and a song book which was $ 11.24 . Dan found $ 12.32 in his pocket . How much did Dan spend at the music store ?
Dan started with 12.32 dollars. He bought a 130.30 dollar clarinet and an 11.24 dollar book. 130.30 + 11.24 is 141.54. 12.32 - 141.54 is 39.78. The answer is 39.78.
Therefore, the answer (arabic numerals) is \textbf{39.78}",39.78,141.54
"Tom bought a skateboard for $ 9.46 , and spent $ 9.56 on marbles . Tom also spent $ 14.50 on shorts . In total , how much did Tom spend on toys ?
Tom spent 9.46 on a skateboard, and 9.56 on marbles. That is 9.46 + 9.56 = 19 dollars. The answer is 19.
Therefore, the answer (arabic numerals) is \textbf{19}",19,19.02
"Mary got fast food for lunch . Mary spent $ 1.08 on soup and $ 4.80 on a salad . Mary paid with a 20 dollar bill . What was the total of the lunch bill ?
Mary spent 1.08 + 4.80 dollars. 1.08 + 4.80 is 5.88. The answer is 5.88.
Therefore, the answer (arabic numerals) is \textbf{5.88}",5.88,5.88
"For his car , Mike spent $ 118.54 on speakers and $ 106.33 on new tires . Mike wanted 3 CD 's for $ 4.58 but decided not to . In total , how much did Mike spend on car parts ?
Mike spent 118.54 dollars on speakers and 106.33 dollars on tires. That is 118.54 + 106.33 = 224.87 dollars. The 3 CDs were 4.58, but he did not get them. The answer is 224.87.
Therefore, the answer (arabic numerals) is \textbf{224.87}",224.87,224.87
"Tom purchased a Batman game for $ 13.60 , and a Superman game for $ 5.06 . Tom already owns 2 games . How much did Tom spend on video games ?
Tom spent 13.60 + 5.06 = 18.66 on the games. He already had 2 games, so 18.66 + 2 = 20.66. The answer is 20.66.
Therefore, the answer (arabic numerals) is \textbf{20.66}",20.66,18.66
"Joan spent $ 15 on shorts and $ 14.82 on a jacket , and $ 12.51 on a shirt . She went to 3 shops . In total , how much money did Joan spend on clothing ?
Joan spent 15 + 14.82 + 12.51 = 42.33 dollars. The answer is 42.33.
Therefore, the answer (arabic numerals) is \textbf{42.33}",42.33,42.33
"Joan joined her school 's band . She bought a trumpet for $ 149.16 , a music tool for $ 9.98 , and a song book which was $ 4.14 . Joan found $ 8.65 in her pocket . How much did Joan spend at the music store ?
Joan spent 149.16 + 9.98 + 4.14 dollars. 149.16 + 9.98 is 159.14, and 159.14 + 4.14 is 163.28. She had 8.65, so she spent 163.28 - 8.65. The answer is 154.63.
Therefore, the answer (arabic numerals) is \textbf{154.63}",154.63,163.28
"Melanie bought a Batman game for $ 6.95 , a strategy game for $ 7.90 , and a Superman game for $ 7.73 . Melanie already owns 4 games . How much did Melanie spend on video games ?
Melanie bought 3 games. The total is 6.95 + 7.90 + 7.73. That is 22.58. She already had 4 games. 22.58 + 4 is 26.58. The answer is 26.58.
Therefore, the answer (arabic numerals) is \textbf{26.58}",26.58,22.58
"Keith spent $ 6.51 on a rabbit toy , $ 5.79 on pet food , and a cage cost him $ 12.51 . He found a dollar bill on the ground . What was the total cost of Keith 's purchases ?
Keith spent 6.51 + 5.79 + 12.51 dollars. That is 24.81. Then he found a dollar, so he only paid 24. The answer is 24.
Therefore, the answer (arabic numerals) is \textbf{24}",24,24.81
"Keith spent $ 136.01 on speakers , $ 139.38 on a CD player , and $ 112.46 on new tires . He wanted 3 CD 's for $ 6.16 , but did n't buy them . In total , how much did he spend ?
Keith spent 136.01 + 139.38 + 112.46 = 387.85 dollars. The 3 CDs were 6.16. 387.85 + 6.16 = 394.01. The answer is 394.01.
Therefore, the answer (arabic numerals) is \textbf{394.01}",394.01,387.85
"Joan bought toy cars for $ 14.88 , a skateboard for $ 4.88 , and got toy trucks for $ 5.86 . She spent $ 14.55 on pants . In total , how much did Joan spend on toys ?
Joan spent 14.88 + 4.88 + 5.86 on toys. That is 25.62 dollars. The answer is 25.62.
Therefore, the answer (arabic numerals) is \textbf{25.62}",25.62,25.62
"After paying 6 dollars for the pie , Mary has 52 dollars , her friend has 43 dollars . How much money did she have before buying the pie ?
Mary has 52 dollars after buying the pie. The pie cost 6 dollars. So she had 52 - 6 = 46 dollars before the pie. The answer is 46.
Therefore, the answer (arabic numerals) is \textbf{46}",46,58.0
"There were 46 bales of hay in the barn and 32 bales in the shed . Tom stacked bales in the barn today . There are now 60 bales of hay in the barn . How many bales did he store in the barn ?
There were originally 46 bales. Then there were 60 after Tom stacked some. 60 - 46 is 14. The 14 is what is in the barn. The 32 is in the shed. 14 is what he stored. The answer is 14.
Therefore, the answer (arabic numerals) is \textbf{14}",14,14.0
"Mary is baking a cake . The recipe calls for 7 cups of flour and 3 cups of sugar . She already put in 2 cups of flour . How many cups of flour does she need to add ?
The recipe calls for 7 cups of flour. She already put in 2. 7 - 2 is 5. The answer is 5.
Therefore, the answer (arabic numerals) is \textbf{5}",5,5.0
"Last week Fred had 23 dollars and Jason had 46 dollars . Fred washed cars over the weekend and now has 86 dollars . How much money did Fred make washing cars ?
Fred had 23 dollars originally. After he made some, he had 86. 86 - 23 is 63. The answer is 63.
Therefore, the answer (arabic numerals) is \textbf{63}",63,63.0
"There are 31 short trees and 32 tall trees currently in the park . Park workers will plant short trees today . When the workers are finished there will be 95 short trees in the park . How many short trees did the workers plant today ?
There were originally 31 short trees. After the workers, there will be 95. So the workers planted 95 - 31 = 64. The answer is 64.
Therefore, the answer (arabic numerals) is \textbf{64}",64,64.0
"There were 9 red orchids and 3 white orchids in the vase . Sally cut some red orchids from her flower garden . There are now 15 red orchids in the vase . How many red orchids did she cut ?
There were originally 9 red orchids. Then there were 15. So she added 15 - 9 = 6. The answer is 6.
Therefore, the answer (arabic numerals) is \textbf{6}",6,6.0
"Sara had 24 peaches and 37 pears at her fruit dish . She went to the orchard and picked peaches . There are now 61 peaches . how many did she pick ?
Sara started with 24 peaches. After picking some, she had 61. So she picked 61 - 24 = 37.
#### 37
Therefore, the answer (arabic numerals) is \textbf{37}",37,37.0
"Joan found 72 seashells and 12 starfishes on the beach . She gave Alyssa some of her seashells . She has 28 seashell . How many seashells did she give to Alyssa ?
Joan started with 72 seashells. She has 28 seashells now, so she gave 72 - 28 = 44. The answer is 44.
Therefore, the answer (arabic numerals) is \textbf{44}",44,44.0
"There are 6 pencils and 7 rulers in the drawer . Benny placed 3 pencils in the drawer . How many pencils are now there in total ?
There are 6 pencils originally. Benny placed 3 more. 6 + 3 = 9. The answer is 9.
Therefore, the answer (arabic numerals) is \textbf{9}",9,9.0
"Sara has 3 green and 5 red marbles . Tom has 4 green marbles . How many green marbles do they have in total ?
Sara has 3 green marbles. Tom has 4 green marbles. So, they have 3 + 4 = 7 green marbles. The answer is 7.
Therefore, the answer (arabic numerals) is \textbf{7}",7,7.0
"Joan grew 8 watermelons and 4 turnips . Tom grew 9 watermelons . How many watermelons did they grow in total ?
Joan grew 8 watermelons. Tom grew 9. 8 + 9 = 17. The answer is 17.
Therefore, the answer (arabic numerals) is \textbf{17}",17,17.0
"There are 2 maple trees and 5 popular trees currently in the park . Park workers will plant 9 maple trees today . How many maple trees will the park have when the workers are finished ?
There are 2 maple trees. 9 more will be planted. 2 + 9 = 11. The answer is 11.
Therefore, the answer (arabic numerals) is \textbf{11}",11,11.0
"Mary found 2 seashells and Keith found 5 seashells on the beach . When they cleaned them , they discovered that 9 were cracked . How many seashells did they find together ?
Mary found 2 seashells, and Keith found 5. 2 + 5 = 7. After they found 9, they had 7. The answer is 7.
Therefore, the answer (arabic numerals) is \textbf{7}",7,7.0
"Mike picked 8 pears and Jason picked 7 pears from the pear tree . Fred picked 6 apples from the apple tree . How many pears were picked in total ?
Mike picked 8 pears, Jason picked 7 pears. That is 8 + 7 = 15. The answer is 15.
Therefore, the answer (arabic numerals) is \textbf{15}",15,15.0
"Tim had 7 quarters and 9 nickels in his bank . His dad gave him 3 nickels and 5 pennies . How many nickels does Tim have now ?
Tim started with 9 nickels. His dad gave him 3. 9 + 3 = 12. The answer is 12.
Therefore, the answer (arabic numerals) is \textbf{12}",12,12.0
"A restaurant served 7 slices of pie during lunch and 5 during dinner today . It served 8 of them yesterday . How many slices of pie were served today ?
The restaurant served 7 + 5 = 12 slices today. 12 - 8 = 4. The answer is 4.
Therefore, the answer (arabic numerals) is \textbf{4}",4,12.0
"Tom went to 4 hockey games this year , but missed 7 . He went to 9 games last year . How many hockey games did Tom go to in all ?
Tom went to 4 + 7 = 11 games this year. Last year he went to 9 games. 11 + 9 is 20. The answer is 20.
Therefore, the answer (arabic numerals) is \textbf{20}",20,13.0
"Sam 's dog had puppies and 8 had spots . He gave 2 to his friends . He now has 6 puppies . How many puppies did he have to start with ?
Sam has 6 puppies. 8 - 2 is 6. The 6 is the ones with spots. The 2 are the ones he gave to his friends. 6 + 2 is 8. The 8 is the one he had to start with. The 8 has 6. 8 - 6 is 2. The 2 is the one with spots. The 2 is 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. The 2 is 2. 2 2 2. 2 2 2 2. The 2 is 4. 4 2 2. The 4 is 4. 4 4 4. 4 4 4 4. 4 4 4 4 4. The 4 is 8. 8 4 
Therefore, the answer (arabic numerals) is \textbf{8.84}",8.84,8.0
"Mike picked 7 apples , Nancy picked 3 apples , and Keith picked 6 apples and 4 pears , at the farm . How many apples were picked in total ?
Mike picked 7 apples, Nancy picked 3 apples, and Keith picked 7 apples. 7 + 3 + 7 = 17. The answer is 17.
Therefore, the answer (arabic numerals) is \textbf{17}",17,16.0
"There are 7 dogwood trees currently in the park . Park workers will plant 5 dogwood trees today and 4 dogwood trees tomorrow . It took 8 workers to finish the work . How many dogwood trees will the park have when the workers are finished ?
There are 7 trees originally. 5 + 4 is 9. So there will be 7 + 9 = 16 trees. The 8 workers did the same, so 16. The answer is 16.
Therefore, the answer (arabic numerals) is \textbf{16}",16,16.0
"Dan 's cat had kittens and 5 had spots . He gave 7 to Tim and 4 to Jason . He now has 5 kittens . How many kittens did he have to start with ?
Dan had 5 kittens. 7 went to Tim and 4 went to Jason, so 7 + 4 = 11. 5 - 11 is - 6. The answer is 6.
Therefore, the answer (arabic numerals) is \textbf{6}",6,16.0
"There are 7 crayons in the drawer and 6 crayons on the desk . Sam placed 4 crayons and 8 scissors on the desk . How many crayons are now there in total ?
There were 7 crayons originally. Then there were 6. So 7 + 6 = 13. After Sam placed 4, there are 13 + 4 = 17. The answer is 17.
Therefore, the answer (arabic numerals) is \textbf{17}",17,17.0
"Sally had 8 pennies and 7 nickels in her bank . Her dad gave her 9 nickels and her mother gave her 2 nickels . How many nickels does Sally have now ?
Sally had 7 nickels originally. Then her dad gave her 9. Then her mother gave her 2. So 7 + 9 + 2 = 18. The answer is 18.
Therefore, the answer (arabic numerals) is \textbf{18}",18,18.0
"Nancy went to 9 football games this month . She went to 8 games last month , and plans to go to 7 games next month . She paid 3 dollars for the tickets . How many games will she attend in all ?
Nancy went to 9 games this month, 8 last month, and 7 next month. That is 9 + 8 + 7 = 24 games. The answer is 24.
Therefore, the answer (arabic numerals) is \textbf{24}",24,24.0
"Keith found 6 seashells , Jessica found 8 seashells , and Tim found 7 seashells on the beach . When they cleaned them , they discovered that 3 were cracked . How many seashells did they find together ?
Keith found 6, Jessica found 8, and Tim found 7. That is 6 + 8 + 7 = 21. After 3 were cracked, they had 21 - 3 = 18. The answer is 18.
Therefore, the answer (arabic numerals) is \textbf{18}",18,21.0
"Nancy grew 2 onions , Dan grew 9 onions , and Mike grew 4 onions . They worked for 6 days on the farm . How many onions did they grow in total ?
Nancy grew 2, Dan grew 9, and Mike grew 4. So they grew 2 + 9 + 4 = 15. The answer is 15.
Therefore, the answer (arabic numerals) is \textbf{15}",15,15.0
"Fred has 5 yellow balloons , Sam has 6 yellow balloons , and Mary has 7 yellow balloons . The balloons cost 5 dollars . How many yellow balloons do they have in total ?
Let's add the number of yellow balloons each has: 5 (Fred) + 6 (Sam) + 7 (Mary) = 18

The balloons cost 5 dollars, so that is not the answer. The answer is 18.
Therefore, the answer (arabic numerals) is \textbf{18}",18,18.0
"A restaurant served 4 pies during lunch and 9 during dinner today . The restaurant served 7 pies and 2 pizzas yesterday . How many pies were served in total ?
The restaurant served 4 pies during lunch and 9 during dinner, so that is 4 + 9 = 13 pies. The restaurant served 7 pies the day before. 13 + 7 is 20. The answer is 20.
Therefore, the answer (arabic numerals) is \textbf{20}",20,20.0
"Tim found 37 seashells and Sally found 13 seashells on the beach . When they cleaned them , they discovered that 25 were cracked . How many seashells did they find together ?
Tim and Sally found 37 + 13 = 50 seashells. After they cleaned, 25 were cracked. 50 - 25 is 25. The answer is 25.
Therefore, the answer (arabic numerals) is \textbf{25}",25,50.0
"Tom had 27 pennies and 15 dimes in his bank . His dad gave him 33 dimes and 49 nickels . How many dimes does he have now ?
Tom had 15 dimes. Then he got 33. 15 + 33 is 48. The answer is 48.
Therefore, the answer (arabic numerals) is \textbf{48}",48,48.0
"There are 39 scissors and 22 pencils in the drawer . Dan placed 13 scissors in the drawer . How many scissors are now there in total ?
There were 39 scissors originally. Dan added 13. 39 + 13 is 52. The answer is 52.
Therefore, the answer (arabic numerals) is \textbf{52}",52,52.0
"Sam has 16 blue and 25 green balloons . Alyssa has 21 blue balloons . How many blue balloons do they have in all ?
Sam has 16 blue balloons. Alyssa has 21 blue balloons. So they have 16 + 21 = 37 blue balloons. The answer is 37.
Therefore, the answer (arabic numerals) is \textbf{37}",37,37.0
"There are 22 orchid bushes and 40 orange trees currently in the park . Park workers will plant 13 orchid bushes today . How many orchid bushes will the park have when the workers are finished ?
There are 22 orchid bushes. The workers will plant 13 more. 22 + 13 = 35. The answer is 35.
Therefore, the answer (arabic numerals) is \textbf{35}",35,35.0
"Mary had 33 Pokemon cards , and 6 were torn . Sam gave Mary 23 new Pokemon cards . How many Pokemon cards does Mary have now ?
Mary started with 33 cards. After 6 were torn, she had 33 - 6 = 27. Then she got 23 more, so she has 27 + 23 = 50. The answer is 50.
Therefore, the answer (arabic numerals) is \textbf{50}",50,56.0
"Mary picked 14 oranges and Jason picked 41 oranges . Keith picked 38 apples . How many oranges were picked in all ?
Mary picked 14 oranges, Jason picked 41 oranges. 14 + 41 is 55. The answer is 55.
Therefore, the answer (arabic numerals) is \textbf{55}",55,55.0
"Jason grew 37 watermelons and 30 pumpkins . Sandy grew 11 watermelons . How many watermelons did they grow in total ?
Jason grew 37 watermelons. Sandy grew 11. 37 + 11 = 48. The answer is 48.
Therefore, the answer (arabic numerals) is \textbf{48}",48,48.0
"Mike went to 15 basketball games this year , but missed 41 . He went to 39 games last year . How many basketball games did Mike go to in total ?
Mike went to 15 this year, but 41 - 15 = 26 he missed. 26 + 15 is 41. Last year, he went to 39. 41 + 39 is 80. The answer is 80.
Therefore, the answer (arabic numerals) is \textbf{80}",80,54.0
"Melanie had 10 quarters and 17 pennies in her bank . Her dad gave her 27 pennies and her mother gave her 19 pennies . How many pennies does Melanie have now ?
Melanie started with 17 pennies. Then she got 27 more and 19 more. 17 + 27 + 19 is 63. The answer is 63.
Therefore, the answer (arabic numerals) is \textbf{63}",63,63.0
"Joan grew 24 pumpkins , Keith grew 42 pumpkins , and Alyssa grew 13 pumpkins . They worked for 34 days on the farm . How many pumpkins did they grow in all ?
Joan grew 24, Keith grew 42, Alyssa grew 13. So they grew 24 + 42 + 13 = 79. The answer is 79.
Therefore, the answer (arabic numerals) is \textbf{79}",79,79.0
"Mary had 18 baseball cards , and 8 were torn . Fred gave Mary 26 new baseball cards . Mary bought 40 baseball cards . How many baseball cards does Mary have now ?
Mary started with 18. After 8 were torn, she had 18 - 8 = 10. Then Fred gave her 26. So she had 10 + 26 = 36. Then she bought 40. So she had 36 + 40 = 76. The answer is 76.
Therefore, the answer (arabic numerals) is \textbf{76}",76,84.0
"Alyssa went to 11 soccer games this year , but missed 12 . She went to 13 games last year and plans to go to 15 games next year . How many soccer games will Alyssa go to in all ?
Alyssa went to 11 this year. She missed 12, so she went to 11 - 12 = 11. Last year she went to 13, so this year she went to 11 + 13 = 24. The next year she will go to 15, so 24 + 15 is 39. The answer is 39.
Therefore, the answer (arabic numerals) is \textbf{39}",39,39.0
"There are 48 erasers in the drawer and 30 erasers on the desk . Alyssa placed 39 erasers and 45 rulers on the desk . How many erasers are now there in total ?
There are 48 erasers originally. Then there are 30 erasers. So 48 + 30 = 78. Alyssa placed 39 more erasers, so there are 78 + 39 = 117 erasers. The answer is 117.
Therefore, the answer (arabic numerals) is \textbf{117}",117,117.0
"There are 47 orchid bushes currently in the park . Park workers will plant 37 orchid bushes today and 25 orchid bushes tomorrow . It took 35 workers to finish the work . How many orchid bushes will the park have when the workers are finished ?
There are 47 orchid bushes originally. 37 + 25 = 62. The 35 workers will plant 62. 47 + 62 is 109. The answer is 109.
Therefore, the answer (arabic numerals) is \textbf{109}",109,109.0
"Fred has 10 red balloons , Sam has 46 red balloons , and Dan has 16 red balloons . The balloons cost 10 dollars . How many red balloons do they have in all ?
Fred has 10, Sam has 46, and Dan has 16. So they have 10 + 46 + 16 = 72. The answer is 72.
Therefore, the answer (arabic numerals) is \textbf{72}",72,72.0
"Mary found 45 seashells , Melanie found 23 seashells , and Jason found 32 seashells on the beach . When they cleaned them , they discovered that 31 were cracked . How many seashells did they find together ?
Mary found 45. Melanie found 23. Jason found 32. 45 + 23 + 32 is 100. After they cleaned, 31 were cracked. 100 - 31 is 69. The answer is 69.
Therefore, the answer (arabic numerals) is \textbf{69}",69,100.0
"Fred picked 36 limes , Alyssa picked 32 limes , and Nancy picked 35 limes and 18 pears , at the farm . How many limes were picked in total ?
Fred picked 36 limes. Alyssa picked 32 limes. Nancy picked 35 limes. 36 + 32 + 35 is 103. The answer is 103.
Therefore, the answer (arabic numerals) is \textbf{103}",103,103.0
"Benny received 79 dollars and 9 movie tickets for his birthday . He went to a sporting goods store and bought a baseball glove , baseball , and bat . He had 32 dollars over , how much did he spent on the baseball gear ?
Benny started with 79 dollars. He had 32 dollars left over. So he spent 79 - 32 = 47 dollars. The answer is 47.
Therefore, the answer (arabic numerals) is \textbf{47}",47,47.0
"There are 43 maple trees and 22 orange trees currently in the park . Park workers will plant maple trees today . When the workers are finished there will be 54 maple trees in the park . How many maple trees did the workers plant today ?
There were originally 43 maple trees. After the workers are done, there will be 54. So the workers planted 54 - 43 = 11. The answer is 11.
Therefore, the answer (arabic numerals) is \textbf{11}",11,11.0
"Dan had 14 peaches and 10 pears at his roadside fruit dish . He went to the orchard and picked peaches to stock up . There are now 85 peaches . how many did he pick ?
Dan started with 14 peaches. After picking some, he had 85. So he picked 85 - 14 = 71.
#### 71
Therefore, the answer (arabic numerals) is \textbf{71}",71,71.0
"Melanie has 41 books and 31 magazines in her library . She bought several books at a yard sale over the weekend . She now has 87 books in her library . How many books did she buy at the yard sale ?
Melanie started with 41 books. After the yard sale, she had 87 books. So she must have 87 - 41 = 46 books. The 41 she had, plus the 46 she got is 87. The 31 she had in magazines is not part of the 46. The 46 is the 46 - 31 = 15. The 15 is the 46. 46.
Therefore, the answer (arabic numerals) is \textbf{46.46}",46.46,46.0
"There were 2 red orchids and 4 white orchids in the vase . Jessica cut some red orchids from her flower garden . There are now 18 red orchids in the vase . How many red orchids did she cut ?
There were originally 2 red orchids. Now there are 18. So she must have added 18 - 2 = 16. The answer is 16.
Therefore, the answer (arabic numerals) is \textbf{16}",16,16.0
"Last week Tim had 12 dollars and Keith had 36 dollars . Tim washed cars over the weekend and now has 75 dollars . How much money did Tim make washing cars ?
Tim had 12 dollars. Now he has 75 dollars. So he made 75 - 12 = 63 dollars. The answer is 63.
Therefore, the answer (arabic numerals) is \textbf{63}",63,63.0
"Joan found 75 seashells and 14 starfishes on the beach . She gave Tim some of her seashells . She has 62 seashell . How many seashells did she give to Tim ?
Joan started with 75 seashells. Then she gave some to Tim, and had 62. So she gave 75 - 62 = 13. The answer is 13.
Therefore, the answer (arabic numerals) is \textbf{13}",13,13.0
