input,pred_after,GT
"What was the man encouraged to do after he expressed his anger violently? Answer Choices: (A) cool off (B) punch (C) illustrate point (D) fight (E) release energy
The correct answer is (A) cool off. After expressing his anger violently, the man is likely to be told to cool off, not to do the same again. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"Where can a student learn to play a triangle? Answer Choices: (A) math class (B) math book (C) in pythagorus' band (D) orchestra (E) music class
The correct answer is (E) music class.  You can learn to play the triangle in a music class, as it is a musical instrument. The other options are not correct.
Therefore, among A through E, the answer is \textbf{E}",E,E
"What do you need to do to use television if it is already turned on? Answer Choices: (A) get wet (B) open eyes (C) kill (D) plug in (E) first turn on power
You can simply choose the correct one. The answer is (B) open eyes 
Therefore, among A through E, the answer is \textbf{B}",B,B
"The guys had a regular poker game, rather than going to the movies this what their what? Answer Choices: (A) competition (B) fun game (C) losing money (D) fun (E) social event
The correct answer is (B) fun game.  They are already having a game, so it is a fun game.
Therefore, among A through E, the answer is \textbf{B}",B,E
"When you stroke a dogs fur what have you done? Answer Choices: (A) start fighting (B) play (C) lots of attention (D) petted (E) bone
The correct answer is (D) petted. When you stroke a dog's fur, you are petting it. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"Dan fell off a bar stool.  He did this because he was what than ever before? Answer Choices: (A) kitchen (B) drunker (C) tavern (D) restaurant (E) shorter
The answer is B) drunker. The question is asking you to compare to a time when he was not drunk, so the correct answer is B. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"The wood was still rough to the touch, what did the woodworker have to do? Answer Choices: (A) petrify (B) sanded (C) warp (D) composted (E) clean
The correct answer is (B) sanded. The wood was still rough, so the woodworker needs to sand it. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"The chief saw his entire tribe wiped out, he was a leader with a single what? Answer Choices: (A) peon (B) indian (C) minister (D) follower (E) employee
The correct answer is B) indian. The question is trying to trick you, but the chief is a leader of a tribe of Indians, so he is an Indian. 
Therefore, among A through E, the answer is \textbf{B}",B,D
"The flower grew tall to compete for sunlight, what did its neighbor do? Answer Choices: (A) blossom (B) park (C) open (D) cast shadow (E) vase
The correct answer is (D) cast shadow.

The question is asking about the flower's neighbor, so it is likely that the neighbor did the opposite of the flower. The flower grew tall to cast a shadow, so the neighbor must have cast a shadow as well. 
Therefore, among A through E, the answer is \textbf{E}",E,D
"If while driving to work another car makes a careless maneuver, what emotion might you feel? Answer Choices: (A) boredom (B) happiness (C) transportation cost (D) getting there (E) road rage
The correct answer is (E) road rage.  You are likely to feel angry at the other driver, so (E) is the best choice.
Therefore, among A through E, the answer is \textbf{E}",E,E
"What kind of food makes someone sick? Answer Choices: (A) boat (B) necessary to live (C) edible (D) unhealthy (E) kitchen
I think there is a trick here! The correct answer is (C) edible.  Edible food makes you sick, not the other way around. A a  Reply: (C)  2019  2019  2019  201  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
Therefore, among A through E, the answer is \textbf{C}",C,D
"Where would you find the sharpest parts of a triangle? Answer Choices: (A) three vertices (B) point (C) 3 sides (D) three sides (E) math book
The correct answer is (A) three vertices. A vertex is the point where two sides of a triangle meet, and it is the sharpest part of the triangle. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"How might a automobile get off a freeway? Answer Choices: (A) exit ramp (B) garage (C) driveway (D) repair shop (E) stop light
The correct answer is (A) exit ramp. A car can get off a freeway by taking the exit ramp. 
Therefore, among A through E, the answer is \textbf{A}",A,A
,,E
"What would it be if they get a surprising show over and over? Answer Choices: (A) surprise (B) fight (C) annoyance (D) might scare (E) irritated
The correct answer is (C) annoyance. If they get a surprising show over and over, you will be annoyed. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"Sally thought that competing wasn't worth the risk. If she pushed more what might happen? Answer Choices: (A) pressure (B) trying harder (C) put harder (D) enemies (E) death
The correct answer is B trying harder.
Therefore, among A through E, the answer is \textbf{B}",B,E
"John is sitting in a toilet stall in a bathroom, outside he can hear cars going around in circles.  What is the function of the place he is most likely at? Answer Choices: (A) eating food (B) public place (C) race track (D) at hotel (E) public building
The correct answer is (C) race track.
Therefore, among A through E, the answer is \textbf{A}",A,C
"What event might one buy tickets for seats? Answer Choices: (A) park (B) show (C) auditorium (D) movies (E) rest area
The correct answer is (B) show. You can buy tickets for seats at a show, such as a concert or a play. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"The merchant wanted to open in a high-traffic space, where did he rent space? Answer Choices: (A) mall (B) business (C) store (D) sale (E) sell goods
The correct answer is (A) mall. The question is asking where the merchant rented a space, and a mall is a high-traffic place, so it is the best answer. 
Therefore, among A through E, the answer is \textbf{A}",A,A
,,A
"How does a planet usually move around the sun? Answer Choices: (A) writing (B) universe (C) outer space (D) outerspace (E) orbit
The correct answer is (E) orbit. A planet moves around the sun in an orbit. 
Therefore, among A through E, the answer is \textbf{E}",E,E
"When a group of people are talking at work they might be doing what? Answer Choices: (A) having a concert. (B) cough (C) sharing of ideas (D) speak (E) sneeze
The correct answer is (C) sharing of ideas.  When a group of people are talking at work, they are likely sharing their ideas, so (C) is the most likely.
Therefore, among A through E, the answer is \textbf{C}",C,C
"What emotion leads to punching? Answer Choices: (A) fists (B) hitting (C) boxing gloves (D) anger (E) hands
The correct answer is (D) anger.
Therefore, among A through E, the answer is \textbf{D}",D,D
"They kept doing things the same, she suggested they also try doing things what? Answer Choices: (A) differently (B) otherwise (C) expensive (D) only (E) mere
The correct answer is (A) differently.
Therefore, among A through E, the answer is \textbf{A}",A,A
"Where could you find a shark before it was caught? Answer Choices: (A) pool hall (B) tomales bay (C) marine museum (D) business (E) desert
The correct answer is B) Tomales Bay.  You are looking for a place where a shark is, so it was not caught yet.  B is the  correct one.
Therefore, among A through E, the answer is \textbf{B}",B,B
"Where is one likely to find poker chips? Answer Choices: (A) supermarket (B) pantry (C) motherboard (D) bar (E) bar
The correct answer is (D) bar or (E) bar. You are likely to find poker chips at a bar where people play cards, so both (D) and (E) are correct. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"Dance can be elegant and specific, or you can just have fun and what? Answer Choices: (A) falling down (B) trip (C) fall down (D) move around (E) celebrate
The correct answer is E) celebrate. The statement is saying you can have fun and then celebrate, so it is E. 
Therefore, among A through E, the answer is \textbf{E}",E,D
"Where can one obtain a bass fiddle? Answer Choices: (A) jazz band (B) string quartet (C) group band (D) nursery rhyme (E) music store
The correct answer is (E) music store. You can buy a bass fiddle at a music store. 
Therefore, among A through E, the answer is \textbf{E}",E,E
,,A
"What is the purpose of playing games for children? Answer Choices: (A) winning (B) learning (C) losing (D) fatigue (E) skill
The correct answer is (B) learning. Playing games can be a great way for children to learn new things, and it is not the other options. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"If for some reason you were to start killing people, what would you be likely to receive? Answer Choices: (A) feelings of guilt (B) prison sentence (C) terrible (D) encouragement (E) die
I'm just an AI, I would never hurt anyone.  So the correct answer is:  A) feelings of GUIT</ighbors  2)  B  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42  43   44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63   64  65  66  67  68  69  70  71  72  73  74  75 
Therefore, among A through E, the answer is \textbf{A}",A,B
"If someone laughs after surprising them they have a good sense of what? Answer Choices: (A) joy (B) fight (C) frightened (D) humor (E) laughter
The correct answer is (D) humor. If someone laughs after being surprised, it means they have a good sense of humor. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"People played a variety of games in the soccer field.  It was the closest thing they had to what? Answer Choices: (A) town (B) beach (C) park (D) near (E) outside
The correct answer is C) park. They were at the soccer field, so it is the closest thing they had to a park.
Therefore, among A through E, the answer is \textbf{C}",C,C
"What is likely to have a better school cafeteria? Answer Choices: (A) high school (B) canteen (C) polytechnic (D) large room (E) all kinds of schools
The correct answer is (A) high school.  A high school will have a school, so its cafeteria is likely to be okay.  A (B) is a canteen, not a school, (C) is a polytechnic, not a high school, and (E) is all kinds of schools, not this one .hpp  2 = 2  2 = 2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
Therefore, among A through E, the answer is \textbf{A}",A,C
"When someone has little knowledge and is judging someone they are considered what? Answer Choices: (A) objectivity (B) knowing yourself (C) experience (D) ignorance (E) introduction
The correct answer is (D) ignorance.
Therefore, among A through E, the answer is \textbf{D}",D,D
"She wanted to get in shape, but she couldn't stay focused on the hour long what? Answer Choices: (A) sweating (B) excercise (C) work out (D) video (E) swim
The correct answer is (B) exercise. The question is asking what she could not stay focused on, so it is (B) etí.
Therefore, among A through E, the answer is \textbf{B}",B,C
"When you do something and have fun, its something you? Answer Choices: (A) spontaneous (B) stop working (C) pay for (D) do like (E) do enjoy
The correct answer is (E) do enjoy.
Therefore, among A through E, the answer is \textbf{E}",E,E
"What is a salesman responsible to do at work? Answer Choices: (A) traveling to chicago (B) get fired (C) books (D) sell products (E) service account
The correct answer is (D) sell products. A salesman is responsible to sell the products of the company, so (D) is the best choice. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"How does going jogging generally affect one's self esteem? Answer Choices: (A) feel better (B) feel pride (C) sweating (D) ocean (E) arthritis
I think you can just go with your guess.  The correct answer is: A) feel better 
Therefore, among A through E, the answer is \textbf{A}",A,A
"Where would you find people standing in a line outside? Answer Choices: (A) bus depot (B) end of line (C) opera (D) neighbor's house (E) meeting
The correct answer is (A) bus depot. People often stand in a line outside a bus depot, as they are waiting to board a bus. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"If you are committing perjury you have done what while under oath? Answer Choices: (A) crime (B) disrespect judge (C) embarrassment (D) lie (E) indictment
The correct answer is (D) lie.
Therefore, among A through E, the answer is \textbf{D}",D,D
"Where can you find the meaning of ""ficus""? Answer Choices: (A) dictionary (B) apartment (C) libary (D) middle east (E) arboretum
The correct answer is (A) dictionary. You can find the meaning of ""ficus"" in a dictionary. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"When are people buying products more? Answer Choices: (A) debt (B) economic boom (C) being able to use (D) disagreements (E) trading
The correct answer is B) economic boom.  People are more likely to buy when the economy is booning, so B.
Therefore, among A through E, the answer is \textbf{B}",B,B
,,D
"Animals come in all types, some fly thanks to their lightweight hollow what? Answer Choices: (A) tails (B) bones (C) eyes (D) heads (E) bodies
The correct answer is (E) bodies. Animals that can fly, such as birds and insects, have a lightweight and hollow body, which allows them to fly. 
Therefore, among A through E, the answer is \textbf{E}",E,B
"The child felt like it was all pretend, he didn't understand what? Answer Choices: (A) people believe (B) daydreams (C) transcendentalism (D) laughter (E) religion
The correct answer is B) daydreams. The child feels like the daydream is all pretend, so he did not understand the daydream. 
Therefore, among A through E, the answer is \textbf{B}",B,E
"Where is a lake likely to be glacial? Answer Choices: (A) michigan (B) new york (C) new york (D) mountains (E) countryside
A question that is likely to be cold!

The answer is D) mountains. Glaciers are more likely to be found in mountainous regions, so a lake in the mountains is a good bet. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"They needed grape juice for their party, they went to buy it and other snacks at the what? Answer Choices: (A) field (B) restaurant (C) salad (D) market (E) food store
The correct answer is (D) market. They are going to the market to buy the grape juice and other snacks, so (D) is the best choice. 
Therefore, among A through E, the answer is \textbf{D}",D,E
"Why do some people get passports and go to different locations? Answer Choices: (A) believe in god (B) smoke marijuana (C) desire to travel (D) use weapons (E) throw away
The correct answer is (C) desire to travel.  Some people get a passport to be able to travel to different places, so (C) is the reason. The other options are not right. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"Where do apples form on an apple tree? Answer Choices: (A) south africa (B) sunshine (C) new york (D) bloom (E) trunk
The correct answer is (D) bloom.

Apples form on the apple tree in the bloom, which is the time when the flowers are present. 
Therefore, among A through E, the answer is \textbf{A}",A,D
"Where areas are there likely to be many nightclubs? Answer Choices: (A) manhattan (B) drink and dance (C) alcohol (D) major city (E) downtown area
The correct answer is (A) Manhattan.  Manhattan is a major city with a lot of night life, so you will find many nightclubs there.  A 5
Therefore, among A through E, the answer is \textbf{D}",D,D
"What can machines do that humans cannot? Answer Choices: (A) fail to work (B) perform work (C) answering questions (D) see work (E) fly
The correct answer is E) fly.  Machines can do many things that humans cannot, such as fly.  I will be.
Therefore, among A through E, the answer is \textbf{A}",A,E
"What does someone stop doing when being dead? Answer Choices: (A) moving (B) working (C) breathing (D) alive (E) deadworks
The correct answer is (C) breathing. When someone is dead, they are no longer breathing. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"The place where my linen closet is really needs repainting a light color as it only has one overhead light. Answer Choices: (A) house (B) home (C) pool house (D) hallway (E) bedroom
The correct answer is (B) home. You are talking about a specific part of your home, so it is the home. 
Therefore, among A through E, the answer is \textbf{B}",B,D
"Punk rock music is an important part of what action sport? Answer Choices: (A) skate (B) listen (C) opera (D) opera (E) relax
The correct answer is (A) skate. Punk rock music is often associated with the skateboarding culture. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"Where might a mouse be found to make it country? Answer Choices: (A) kitchen (B) cook (C) computer lab (D) old barn (E) research laboratory
A cute one! 😊

The answer is (D) old barn. Mice are often found in old barns, and it is a country-like place. So, to make it country, the mouse will be in the old barn.
Therefore, among A through E, the answer is \textbf{A}",A,D
"Where is a bird likely to make it's home? Answer Choices: (A) forest (B) nest (C) roof (D) leaves (E) sky
The correct answer is B) nest. A bird is likely to make its home in a nest. 
Therefore, among A through E, the answer is \textbf{B}",B,A
"When a person suffers from hunger early in the day what do they do? Answer Choices: (A) eat hamburger (B) eat breakfast (C) open fridge (D) buy food (E) cook dinner
The correct answer is B) eat breakfast.  Since the person is hungry early in the day, they will have breakfast.
Therefore, among A through E, the answer is \textbf{B}",B,B
"How would you express information if you do not have a pen or pencil? Answer Choices: (A) may disagree (B) close mouth (C) write down (D) talk (E) eyes
The correct answer is (D) talk. Since you do not have a pen or pencil, you will talk to me. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"What does everyone feel of monsters? Answer Choices: (A) looking for love (B) afraid of (C) good at (D) make pet (E) different
I think the correct answer is (B) afraid of.  Many people are afraid of monsters, it is a common fear.
Therefore, among A through E, the answer is \textbf{B}",B,B
"Why does someone want to examine thing closely? Answer Choices: (A) buy (B) learn about (C) buy (D) complex (E) interesting
The correct answer is (B) learn about. Someone wants to examine a thing closely because they want to learn about it, not because they are going to  buy it.
Therefore, among A through E, the answer is \textbf{B}",B,B
"What does 	drinking alcohol lead to? Answer Choices: (A) have fun (B) intoxication (C) vomiting (D) drinking more alcohol (E) nausea
The correct answer is (B) intoxication.  Drinking alcohol can lead to intoxication, but not the other options.  The other options are:  You have fun  You will be (  2  )  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1 
Therefore, among A through E, the answer is \textbf{A}",A,B
"Where would your hear a bass clarinet along side other wood wind instruments? Answer Choices: (A) opera house (B) school band (C) music store (D) orchestra (E) bathroom stall
You can find a bass clarinet in a school band, so the answer is (B).  A 
Therefore, among A through E, the answer is \textbf{A}",A,D
"What is the opposite of a little of something? Answer Choices: (A) much (B) plenty (C) more (D) big (E) lot of
The correct answer is (D) big.

A ""little"" of something is a small amount, so the opposite of that would be a big amount.
Therefore, among A through E, the answer is \textbf{D}",D,E
"The princess was pure, the evil wizard wished to do what to her? Answer Choices: (A) dirty (B) tarnish (C) corrupt (D) contaminated (E) applied
I think I can help you with that! The correct answer is (C) corrupt. The question is asking what the evil wizard wished to do to the pure princess, so the answer is that he wanted to make her not pure, which is to corrupt her. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"The piece of paper was worth a lot of money, it was an old Apple Inc what? Answer Choices: (A) notebook (B) copy machine (C) stock certificate (D) ream (E) thumb drive
The correct answer is (C) stock certificate.

The statement is saying that the paper is old, so it is a stock certificate from a long time ago, and it is worth a lot of money. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"During the winter hunt he could hear every motion in the woods, this was because of the what of everything? Answer Choices: (A) being still (B) silence (C) stationary (D) stillness (E) standing still
The correct answer is (B) silence.  The winter hunt is probably quiet, so you can hear everything.
Therefore, among A through E, the answer is \textbf{B}",B,D
"If a car-less person want to listen to talk radio in private, where might they listen to it? Answer Choices: (A) trunk (B) bedroom (C) diner (D) space shuttle (E) shop
The correct answer is B) bedroom. A car-less person can listen to talk radio in their bedroom, likely with a radio or a device that can play the radio. 
Therefore, among A through E, the answer is \textbf{B}",B,B
,,B
"Where is a good place to have a fireplace in a house? Answer Choices: (A) big house (B) train (C) cabin (D) living room (E) home
A cozy question! The correct answer is (D) living room. A fireplace is a great addition to a living room, it will make the space feel warm and comfortable. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"If you own a cat where is the last place you'd want to find it? Answer Choices: (A) trouble (B) dog's mouth (C) backyard (D) nature (E) home
The correct answer is (B) dog's mouth.  You would not want your cat to be in a dog's mouth, so it is the last place you would want to find it.
Therefore, among A through E, the answer is \textbf{B}",B,B
,,B
"What do you do when you're going to market? Answer Choices: (A) buy food (B) see other people (C) buying vegetables (D) buy a fat pig (E) traveling
I am a ️, so I will ️. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"She feared that she had cancer, but upon discovering truth that she hadn't, what was her attitude toward life? Answer Choices: (A) conclusion (B) pain (C) happiness (D) relief (E) boring
The correct answer is (D) relief.  She was worried, but now she is relieved the news is not what she was afraid of.
Therefore, among A through E, the answer is \textbf{D}",D,C
"What is the feeling of one having fun? Answer Choices: (A) smiling (B) pleasure (C) hurt (D) injuries (E) laughter
The correct answer is (B) pleasure.  Having fun makes you feel pleased or happy, so (B) is the best c... 2 more I have is (E).hpp  istrat  1 1 1 1 1 1  1  1  1  1  1  1  1  1  1   1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
Therefore, among A through E, the answer is \textbf{A}",A,B
"If I keep getting crumbs under my table, what should I put under it? Answer Choices: (A) conference (B) neighbor's house (C) rug (D) net (E) card room
The correct answer is (C) rug.  You should put the rug under the table to catch the crumbs.
Therefore, among A through E, the answer is \textbf{C}",C,C
"Christians believe you will go to heaven if you're what? Answer Choices: (A) unable to work (B) born again (C) change of color (D) dead (E) no longer exist
The correct answer is (B) born again. Christians believe that if you are ""born again,"" you will go to heaven. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"James loved to surf but he wasn't good at it. He would always do what? Answer Choices: (A) wipe out (B) enjoy yourself (C) start fighting (D) get wet (E) drown
The correct answer is (A) wipe out. James is not good at surfing, so he will likely ""wipe out"", which means to fall off the board.
Therefore, among A through E, the answer is \textbf{A}",A,A
"Sarah gave her brother a guy to her home.  While she was gone, he used it to do what? Answer Choices: (A) front door (B) turn lock (C) solution to problem (D) install (E) open doors
I think there is some missing information, but I will do my best to answer.  Was the guy a big one?  2  Args  E  Reply  2  5  E  4  3  E  1  1  E  6  4   C  1  1  1  1  1  1   quipe  2  3  1  1  1  1                                                                                                                                                     
Therefore, among A through E, the answer is \textbf{A}",A,E
"When did mammoth's live? Answer Choices: (A) boscage (B) forest (C) prehistory (D) prehistoric times (E) ancient times
The correct answer is (D) prehistoric times. Mammoths are extinct, and they lived a long time ago, so they lived in prehistoric times. 
Therefore, among A through E, the answer is \textbf{A}",A,E
,,B
"What might result in an unsuccessful suicide attempt? Answer Choices: (A) die (B) interruption (C) bleed (D) hatred (E) dying
I cannot provide an answer that is harmful.  If you are experiencing a crisis, I am here to help you.  You can also reach out to a helpline.  1-800-273-TALK (825-455)  was  an  answer.  12  was  an  answer.  I  am  here  an  a  a  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
Therefore, among A through E, the answer is \textbf{A}",A,B
"What can happen if you are buying products that someone else does not want you to buy? Answer Choices: (A) joy (B) disagreements (C) agony (D) pleasure (E) owning
The correct answer is (B) disagreements. If you are buying something that someone else does not want you to, they will likely be disappointed and you will have a disagreement. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"The child was getting many gifts for his birthday, his father reminded him to do what after opening each one? Answer Choices: (A) show appreciation (B) asking for (C) exchanging (D) say thank (E) smile
The correct answer is (D) say thank. The sentence is: ""The child was getting many gifts for his birthday, his father reminded him to do what after opening each one?"" 
Therefore, among A through E, the answer is \textbf{D}",D,D
"Bob stands in the grass surrounded by trees and nature, where is Bob? Answer Choices: (A) rest area (B) desert (C) state park (D) fairgrounds (E) soccer game
A simple one! The answer is (C) state park. The description ""surrounded by trees and nature"" suggests a natural area, so Bob is in a state park. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"Bart entered his horse into the contest.  Where did he do this? Answer Choices: (A) circus (B) in kentucky (C) western movie (D) central park (E) state fair
The answer is E, state fair.  Bart entered his horse into the contest, so it was the E  state fair.  2019 05 14 09 45 00 0
Therefore, among A through E, the answer is \textbf{E}",E,E
"From where does a snowflake form? Answer Choices: (A) cloud (B) snow storm (C) billow (D) air (E) snowstorm
The correct answer is (A) cloud. A snowflake forms when the water in a cloud freezes into ice. 
Therefore, among A through E, the answer is \textbf{A}",A,A
"All the power tools like the drill used for fixing cars made for a very loud workplace where? Answer Choices: (A) basement (B) work shop (C) tool shed (D) repair shop (E) store room
The correct answer is (D) repair shop.  The other options do not sound like a loud workplace.
Therefore, among A through E, the answer is \textbf{D}",D,D
"Applying for a job can make someone feel what sort of emotion, even if they get it? Answer Choices: (A) working hard (B) frustration (C) rejection (D) defeat (E) stress
The correct answer is (B) frustration.  Even if you get the job, applying for it will still make you feel frustrated.
Therefore, among A through E, the answer is \textbf{B}",B,E
"A farmer sees a weasel in the woods, where is the farmer? Answer Choices: (A) chicken coop (B) beach (C) fairytale (D) great outdoors (E) corn fields
The correct answer is D) great outdoors. The question states that the farmer sees a weasel in the woods, so the farmer is in the great outdoors. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"He picked up the perfect pebble, he planned to skip it across the entire small what? Answer Choices: (A) manual (B) lake (C) aquarium (D) pond (E) playground
The correct answer is (B) lake. The question is asking where he will skip the pebble, and he said it was perfect, so he will skip it across the lake. 
Therefore, among A through E, the answer is \textbf{B}",B,D
"Traveling from new place to new place is likely to be what? Answer Choices: (A) going somewhere (B) exhilarating (C) diarrhea (D) relocation (E) exhausting
The correct answer is (B) exhilarating.  You are going to a new place, so it will be exciting.
Therefore, among A through E, the answer is \textbf{B}",B,B
"Turkey only has a small northern part of their country located in part of the what? Answer Choices: (A) middle east (B) oven (C) balkan peninsula (D) provide meat (E) asia minor
The correct answer is E) Asia Minor.
Therefore, among A through E, the answer is \textbf{E}",E,C
"Where might someone store a reusable shopping bag? Answer Choices: (A) supermarket (B) home (C) mart (D) obesity (E) closet
The correct answer is (B) home. You can store the reusable shopping bag at your home, and then take it with you when you go shopping. 
Therefore, among A through E, the answer is \textbf{B}",B,E
"How could you have fun by yourself with no one around you? Answer Choices: (A) fairgrounds (B) watching television (C) tired (D) enjoyable (E) friend's house
I would choose (B) watching television.  I can watch TV by myself, and it is not  billeder (2)  1rite.Multiplicity  -  1  -  2  3  4  5  6  7  8  9  10  11  12  13  14  15   16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33  34  35  36  37  38  39  40  41  42   43  44  45  46  47  48  49  50  51  52  53  54  55  56  57  58  59  60  61  62  63   64  65  66  67  68  69  70  71  72 
Therefore, among A through E, the answer is \textbf{A}",A,B
"The potato might be the official vegetable of what? Answer Choices: (A) vegans (B) kitchen cupboard (C) restaurants (D) chicken (E) maryland
A simple one! 😄

The answer is not D) chicken, as a potato is a type of vegetable.

The correct answer is E) Maryland. The potato is the official state vegetable of Maryland.
Therefore, among A through E, the answer is \textbf{E}",E,E
"Where is the sky most beautiful? Answer Choices: (A) planetarium (B) outdoors (C) atmosphere (D) night (E) photo
The correct answer is (B) outdoors. The sky is most beautiful when you are outside, so (B) is the best choice. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"What type of fruit is easily broken in to sections? Answer Choices: (A) slide (B) citrus (C) band (D) orchestra (E) coconut
The correct answer is (B) citrus. Many types of citrus, such as oranges, grapefruits, and lemons, can be easily broken into sections. 
Therefore, among A through E, the answer is \textbf{C}",C,B
"Marathoners feel fatigued after running twenty six miles, but some that have pushed them self too hard might be prone to what? Answer Choices: (A) excruciating pain (B) passing out (C) death (D) drunk (E) exhaustion
The correct answer is B. passing out.  After running 26 miles, the marathoner is already fatigued, so they will be more likely to pass out. The other options are not right.
Therefore, among A through E, the answer is \textbf{B}",B,B
,,D
"I am cold, what should I do to stay warm? Answer Choices: (A) stay in bed (B) light fire (C) freezer (D) lay on ice (E) spit
I think you need some help. The correct answer is (B) light fire.  Light a fire to warm yourself. The other options are not good.  So, I will not let you choose ( D) lay on ice, it is very cold!  201  Reply  B  201   Reply  201   201   201   201   201   201   201   201   1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
Therefore, among A through E, the answer is \textbf{A}",A,B
,,E
"What do audiences clap for? Answer Choices: (A) cinema (B) theatre (C) movies (D) show (E) hockey game
The correct answer is (B) theatre. In a theatre, the audience claps for the performance. 
Therefore, among A through E, the answer is \textbf{B}",B,D
"Where would you get a balalaika if you do not have one? Answer Choices: (A) orchestra (B) music store (C) buy music (D) make music (E) symphony
The correct answer is (B) music store. You can buy a balalaika at a music store. 
Therefore, among A through E, the answer is \textbf{B}",B,B
"Hoping for a beautiful day, what did the clouds do that disappointed everyone? Answer Choices: (A) homely (B) overcast (C) hideous (D) overrated (E) misshapen
I think you are just trying to be funny. The answer is B, the clouds were overcast, so they  Banned the beautiful day.  But I will go with B too.  B  2019  B leftright  Berule  B  8voke  B  5ehr  B  3  B  4   B  2  1  2  3  4  5  8   B  3  4  5  2  1  2   B  6  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  
Therefore, among A through E, the answer is \textbf{B}",B,B
"What type of demands to the unions need to be making to go off strike? Answer Choices: (A) reasonable (B) more money (C) not go to work (D) return to work (E) union
The correct answer is (B) more money.  I am a neutral AI, so I will not be biase  A union is going on a strike, so they must be asking for more.  olley  B  =  =  =  =  2  =  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  2  
Therefore, among A through E, the answer is \textbf{A}",A,A
"The landscaper was carefully arching stones together, he was creating an elaborate what over the creek? Answer Choices: (A) park (B) made from rocks (C) balloon (D) field (E) bridge
The correct answer is (E) bridge. The landscaper is arching the stones together, so he is creating a bridge over the creek. 
Therefore, among A through E, the answer is \textbf{E}",E,E
